mask,closed_border,social_restrictions,space_closures,state_of_emergency,testing_screening,mask_prior,closed_border_prior,social_restrictions_prior,space_closures_prior,state_of_emergency_prior,testing_screening_prior,New_cases,New_deaths
0,0,0,1,0,1,1,0,1,1,0,0,-0.26953402332367493,-0.32418431510081563
0,1,1,0,0,0,1,0,1,1,0,1,0.6741021541639679,0.01831204118854781
0,1,0,0,0,1,0,0,0,1,0,0,0.580749557227953,-0.2952166463109632
0,0,0,0,1,1,1,0,0,1,0,1,0.4078422199238505,-0.05400877097514714
0,0,0,1,0,0,1,0,1,1,0,0,0.3647294499164464,-0.9864534999121268
0,0,0,0,0,1,1,0,0,0,0,0,-0.7403067090911698,-1.8141743568309654
0,1,0,1,0,0,1,0,1,1,0,0,-0.22067723362472735,-0.7226078301667319
0,0,0,0,0,0,1,0,1,1,0,0,-1.664236912886182,0.1089658035575206
0,0,0,0,0,1,1,0,0,1,0,0,0.19296997078116218,-0.5134707357383127
0,0,0,0,1,1,1,0,0,1,0,1,1.2892011657729328,1.8334720700355698
0,1,0,0,0,1,1,0,1,1,0,0,2.8366115852797016,-1.482638078142779
0,1,1,0,0,1,0,0,0,0,0,1,0.38831419485685925,-0.2777905346505513
0,0,0,0,0,0,0,0,1,0,0,1,0.8088798422902688,-1.291553442701586
0,0,0,0,1,1,1,0,1,1,0,0,1.2984909294436806,2.032728091601358
0,1,0,0,0,1,1,0,0,1,0,0,-1.0382752592532403,0.3007624446690963
0,1,0,0,0,1,1,0,0,1,0,1,-0.49467025791983166,2.924371193896002
0,1,0,0,1,1,1,0,1,1,0,0,0.6785760349712727,0.30726413419119425
0,0,0,0,0,1,1,0,0,1,0,0,0.2081706049763504,1.00302695786447
0,1,0,1,0,0,1,0,0,1,0,1,-1.3777972878306923,-0.0966827076988773
0,1,0,0,0,1,0,0,1,1,0,0,-0.45625443647085645,1.2972507011175527
0,0,0,0,0,0,1,0,0,1,0,0,1.644714713195495,-0.483712055783349
0,0,1,1,0,1,1,0,0,1,0,1,-1.1931383877180233,0.21794940532178905
0,1,0,0,0,1,1,0,1,0,0,1,0.4875483052241766,0.054583598546714504
0,0,0,0,0,1,1,0,0,1,0,0,-0.19966867526405413,0.942278086225806
0,0,1,0,0,0,1,0,1,1,0,1,0.22903493803549554,-0.5804258242845912
0,1,1,1,1,0,1,0,1,1,0,0,-0.7009701108536797,0.1746717394585523
0,0,0,0,1,1,1,0,1,1,0,1,-0.11123050990539302,-0.4123143050781109
0,0,1,0,0,1,1,0,1,1,0,0,-0.08765114987202481,-0.5301959045623668
0,0,0,0,0,1,1,0,0,1,0,0,-0.3799474504292951,0.5534214466786256
0,0,0,0,0,1,1,0,1,1,0,0,-0.29012055060949204,-3.7261415561255222
0,0,0,0,0,0,0,0,1,0,0,1,0.4029558402326197,0.45546775211333745
0,0,0,1,0,1,1,0,1,1,0,0,-0.11952331414001208,0.047977404313589336
0,0,0,0,0,1,1,0,0,1,0,1,-0.611527242997123,-0.4017371335421066
0,1,0,0,1,1,1,0,1,1,0,0,0.769067588782734,-0.3544435145230267
0,0,0,1,0,1,1,0,0,1,0,0,-0.4095818836442639,-0.5911848690570439
0,0,0,0,0,1,1,0,1,1,0,1,-0.655243007557589,-1.3404972164149838
0,1,0,0,0,1,0,0,1,1,0,0,-0.21482388395892701,-0.8656723804943526
0,0,0,0,1,1,1,0,0,1,0,0,0.20994205239980437,-0.24581777682688397
0,0,0,0,1,0,0,0,0,1,0,0,-0.23273792990114275,-0.03267440988202051
0,0,1,0,1,1,1,0,1,1,0,1,0.6796768498312741,-0.5676364116591605
0,1,0,1,0,1,0,0,1,1,0,1,1.3480176666894592,0.5218389315402121
0,0,1,0,0,1,0,0,0,1,0,1,-0.8306352721778291,3.032962239046372
0,0,0,0,0,0,1,0,0,1,0,0,0.02620065706133627,-0.24444428555707837
0,1,0,0,0,1,1,0,1,1,0,0,-1.0647586047813489,1.9412797361192968
0,0,1,0,0,1,1,0,1,1,0,1,1.1532721718026882,-0.3360907426461471
0,0,0,0,0,1,1,0,1,1,0,0,-0.2439559332238514,-1.2570135039149197
0,1,0,0,0,1,1,0,1,1,0,1,-0.8183204200050983,-0.23581438317841627
0,0,0,0,1,1,1,0,1,0,0,0,-0.6669861027407337,1.5727967370362816
0,0,1,1,0,1,1,0,1,1,0,1,-1.6983229819594867,0.03324128700244292
0,0,0,0,0,0,0,0,1,1,0,0,-0.14270922755853246,0.7203415020950001
0,0,0,1,0,0,1,0,1,1,0,1,-1.0257594894166182,1.1079841066979836
0,0,0,1,0,1,1,0,0,1,0,1,-0.7754096596329579,-0.11127443852734949
0,1,0,0,1,1,0,0,1,1,0,1,2.2827614397341693,1.2089222816426597
0,0,0,0,1,1,1,0,0,1,0,0,-0.9324539030901331,0.33388036770693946
1,0,0,0,1,0,1,0,1,0,0,1,0.23801145829418147,-0.5601067052762468
0,0,1,0,0,1,1,0,1,1,0,0,-0.7150225381927411,0.36252219969734084
0,0,0,0,0,1,1,0,0,0,0,1,1.0114920291863454,-1.148531278253703
0,0,0,1,1,1,1,0,1,1,0,1,-0.17001353931791868,0.06219077347218863
0,0,0,1,0,1,1,0,0,1,0,0,-0.9048264190536941,-0.12723095700142784
0,0,0,0,0,0,1,0,1,1,0,0,0.4137502381902484,-0.8302109868769829
0,0,0,0,0,0,1,0,0,1,0,1,-0.622331108199614,-0.5015898380221744
0,0,0,0,0,1,1,0,1,0,0,1,-0.7693408902783735,2.4002741667527996
0,1,0,1,0,1,1,0,0,1,0,0,-0.45759074427474794,1.4807197912210084
0,0,0,0,0,1,1,0,1,1,0,0,0.07457029911908132,1.252533505860015
0,0,0,0,0,0,1,0,1,1,0,0,0.20744681387144362,0.32179031449995865
0,0,0,0,0,1,1,0,0,1,0,1,0.6238824388133949,-0.716815366821782
0,1,0,0,0,1,0,0,1,0,0,0,0.3076264934175299,-0.3419856582008243
0,1,0,0,1,1,0,0,0,1,0,0,-0.9891050570860638,-0.0469060055827683
1,0,0,1,1,1,1,0,1,1,0,1,-0.4835896348765712,-0.8433953548707113
1,0,0,1,0,1,1,0,0,1,0,0,0.6864913555243501,-0.6749978046273492
0,0,1,0,0,1,1,0,0,0,0,1,-1.1797553870931006,0.6238705611416874
0,0,0,0,0,0,1,0,0,1,0,0,-0.07426265671941462,0.18431991539132872
0,0,0,0,1,0,1,0,0,0,0,1,-0.49972957818467323,1.3392991995792778
0,0,0,0,0,0,1,0,1,1,0,0,1.2705941907859803,-1.1095122954338212
0,0,0,0,1,0,1,0,1,1,0,0,-1.028552062165614,0.3845974476828446
0,0,0,1,1,1,1,0,0,1,0,1,-0.026970593613439908,0.061463688419961124
0,0,0,0,1,0,0,0,0,1,0,1,0.2691897124942282,0.9348705386388327
0,0,1,0,0,1,1,0,1,1,0,1,1.4324202269377968,-1.593148444314307
0,0,1,0,0,1,1,0,1,1,0,1,0.4425847807397124,-0.6719593961357767
0,0,0,0,0,1,1,0,1,1,0,0,1.1056426909429542,0.4645825567312778
0,0,0,0,0,1,1,0,1,0,0,1,1.2508387323574426,-0.5119921434417507
0,0,0,0,1,0,1,0,1,1,0,0,-0.8064960908374417,0.2590211675792488
0,0,0,0,1,0,1,0,1,1,0,0,1.0954726631230498,-1.0555106386905073
0,0,0,1,0,0,1,0,1,0,0,1,-0.5337786887710007,0.27510555567829703
0,0,0,0,0,0,1,0,1,1,0,1,-0.7321817331174844,-2.0957725309548523
0,0,0,0,0,0,1,0,1,0,0,1,-0.4196796977684956,-0.6568470772441694
0,0,0,0,0,1,1,0,1,1,0,0,-0.2879558018989229,0.662590908755055
0,0,0,0,1,0,1,0,0,1,0,0,0.04899693851541901,0.5182825152622946
0,0,0,0,0,0,1,0,1,1,0,1,-1.3677950683429956,-0.7577147479634414
0,0,0,0,1,0,1,0,0,1,0,1,0.5092988816204312,0.9405700831654025
0,1,0,0,1,1,1,0,1,1,0,0,0.5013663162437977,0.4573803131188609
0,0,1,0,0,1,0,0,1,1,0,0,0.02210777033556078,-0.5669285843089713
0,0,0,0,1,0,1,0,1,1,0,1,0.7783638505250361,-0.58867702556838
1,0,0,0,0,1,1,0,1,1,0,1,0.056280358841854713,-0.6890866235004798
0,0,0,0,0,1,1,0,0,1,0,0,0.654828027256646,1.9332258171979508
0,0,0,0,0,1,1,0,0,1,0,1,-1.643124659707013,1.0805607006631128
0,0,1,1,0,0,1,0,0,0,0,1,-0.7882681554497675,-0.34022874397821345
0,0,0,0,0,0,1,0,1,0,0,0,0.2593923802996302,-2.0251397352170537
0,0,1,0,1,1,0,0,1,0,0,1,-1.597422778080039,0.37050306159900764
0,0,0,1,0,0,0,0,1,1,0,1,-0.7557317292988655,0.4738194177090587
0,0,1,0,0,1,1,0,0,1,0,0,-0.6173936662032393,0.2721447067337483
0,1,0,1,0,1,0,0,1,1,0,1,0.8707830540187913,-0.4857046692550136
1,0,0,0,1,1,1,0,1,1,0,0,2.026520419616822,-0.7365491322107143
0,1,0,0,0,0,1,0,0,1,0,0,0.3671786939477233,0.22823368288521217
0,0,0,1,0,1,1,0,1,1,0,1,-1.2554510857429209,1.2035787938960174
1,0,0,0,0,0,1,0,1,1,0,0,0.03209425345388272,0.5201585673740445
0,0,0,0,1,1,0,0,0,1,0,1,1.3634685853415185,0.9843793473827195
0,0,0,1,1,1,1,0,1,1,0,0,-1.0907771883918267,-0.10622175129245398
0,1,0,0,1,0,1,0,1,1,0,1,-0.04357634567551287,1.756833108797293
0,0,0,1,0,1,1,0,1,1,0,0,0.18589439786085019,-0.04542135306538367
0,1,0,0,0,0,1,0,1,0,0,1,-1.168158612980025,0.5029252137559307
0,0,0,0,0,1,1,0,0,0,0,1,-1.1392631095726025,-1.2342940727388432
1,1,0,0,0,0,0,0,0,1,0,1,0.24843167576365627,-1.502244828133579
0,0,0,0,0,1,1,0,1,1,0,1,1.249706574332317,1.3205764703033067
0,0,0,1,0,1,1,0,0,1,0,0,0.1249748873628424,-0.48256292485448843
0,0,0,0,0,0,1,0,0,1,0,0,0.03195661830171834,-0.7253024932701729
0,1,1,0,0,1,1,0,1,0,0,0,0.4940308892199026,0.43574154320080677
0,0,0,0,0,1,1,0,1,1,0,0,0.3940885369867463,2.129270235540052
0,0,0,0,0,1,1,0,0,1,0,1,0.012670087866641073,1.1683838196500558
0,1,0,0,0,0,1,0,0,1,0,0,-0.8129172526691599,-0.5732095121846837
0,1,0,0,0,0,1,0,0,1,0,0,1.0911297634764843,0.5705400301372311
1,1,0,0,0,1,1,0,0,1,0,0,-1.1527248079593104,-1.175455486539562
0,0,0,0,0,1,1,0,1,1,0,0,0.8420905790690264,0.5312230697801796
0,0,0,0,1,0,1,0,1,1,0,1,0.5587971747628302,-0.4327578038113634
0,1,0,0,0,1,1,0,1,1,0,0,-0.4824120151764515,-1.4819981989496942
0,0,0,1,0,1,1,0,1,0,0,0,-0.06681663259157118,-0.23186555001604722
0,0,0,0,1,0,1,0,0,1,0,1,0.530393307316739,-0.6916625978642438
0,0,0,0,1,0,0,0,1,1,0,1,0.17366679165871018,-0.2205288454384693
0,0,0,0,1,0,1,0,1,0,0,0,-0.6332732113641034,0.7908008374408595
0,1,0,0,0,1,1,0,1,1,0,1,0.9557846462660569,0.8382904206576274
0,0,0,0,0,0,1,0,1,1,0,0,-0.696450475397291,-0.9321670464096284
0,0,0,0,1,1,1,0,0,1,0,0,-1.1188676528436314,0.42035750910742326
0,0,0,0,0,0,1,0,0,0,0,0,1.828918242624181,0.07546254975533712
0,0,0,0,0,1,1,0,0,0,0,1,-0.2773914050295501,0.38627643764320774
0,0,0,0,1,1,1,0,1,1,0,1,0.14774225301668695,1.0123027235205693
0,0,0,0,1,1,1,0,1,0,0,1,-0.3094381325511291,-1.9034822032519185
0,0,0,0,0,1,0,0,1,1,0,1,-0.5390754285513457,-0.5708791120412007
0,0,0,0,1,0,1,0,1,0,0,1,0.033074385071759464,0.5167171490723214
0,0,1,0,0,0,0,0,1,0,0,0,-0.2774621503215596,-1.8736867913644328
0,0,0,0,1,1,0,0,1,1,0,0,-0.8473956859451972,-0.225773591313378
0,1,0,0,1,0,1,0,1,1,0,1,-0.39257818527829486,0.24353184485591953
0,0,0,0,0,0,0,0,1,0,0,1,-0.7147722503394425,0.24648121951442764
0,1,0,0,0,0,1,0,0,1,0,1,1.0951453921752115,0.10472666625134462
0,0,0,1,0,1,1,0,1,1,0,1,2.088232637859252,-0.4548897195289928
1,0,1,0,0,1,1,0,1,1,0,1,-0.3864403623504719,-1.5941185311220583
0,0,0,0,0,0,1,0,1,1,0,1,-2.7540507969857377,-0.5247222642180753
1,0,0,0,0,0,1,0,0,1,0,0,-0.06438384262238556,0.023080089867952156
0,0,0,0,0,0,1,0,0,1,0,0,1.8997275620793468,-0.7260861365510165
0,0,1,0,1,1,1,0,1,1,0,1,-0.3217953832530567,0.1552262300711883
0,0,0,0,1,0,0,0,1,1,0,0,1.031279531363931,2.0972708783003444
0,0,0,1,0,1,1,0,0,0,0,0,1.311678278839022,-1.1721587316842832
0,0,0,0,0,0,1,0,1,0,0,0,0.030366839924621143,-1.8470673918115554
0,0,0,1,1,0,1,0,1,1,0,0,-0.5695089303612697,1.3440864247596729
0,0,0,1,0,1,0,0,0,1,0,1,0.03684017683568715,0.18945873177739356
0,1,0,0,0,1,0,0,0,1,0,0,-0.2784605215413321,0.7778292587019173
0,0,0,0,1,0,1,0,1,1,0,1,-1.2094605730338372,0.00843489892601216
0,0,0,1,0,1,1,0,1,1,0,0,0.7763063180764228,1.6291750988481137
0,0,1,1,1,1,0,0,0,1,0,1,0.5707449319422273,1.5048276137654208
0,0,0,0,0,0,0,0,1,1,0,1,-0.07369036057056243,1.0210919444000073
0,0,0,0,1,0,1,0,1,1,0,1,-1.1096519999005579,-0.6087127557539789
0,0,0,1,0,1,0,0,1,1,0,0,0.2267943310794138,-1.3310638836122302
0,0,0,0,1,1,1,0,0,1,0,0,-1.2388796347450974,-0.5454052565629754
0,0,0,1,0,0,0,0,0,1,0,1,-1.0898549025551294,0.8885288480448598
0,0,0,1,0,1,0,0,1,1,0,1,2.13126408497539,-1.8927105094488348
0,1,1,0,0,0,0,0,0,1,0,0,0.1731777996496096,0.0419258448594708
0,0,0,1,0,0,1,0,1,1,0,1,-1.3271632427458084,-0.32841853712774877
0,0,0,0,0,0,1,0,1,1,0,1,-1.2734447428630657,-1.8094595590906895
0,0,0,0,0,1,1,0,1,1,0,1,-0.46861435990007383,0.5935766389893263
0,0,0,0,1,1,0,0,0,1,0,1,-1.4415804250965645,0.17337530860967376
0,0,0,0,0,0,1,0,1,0,0,1,-2.2167906915918953,1.7527211144736454
1,0,0,0,0,1,1,0,0,1,0,0,-2.1756680660309273,-0.3468715387384583
0,0,1,0,0,0,1,0,1,1,0,0,-1.1865953951142496,1.1126982090853343
0,0,0,1,0,0,1,0,0,1,0,1,1.18746429768105,0.4587586469362587
0,0,0,0,0,1,1,0,0,1,0,0,-1.860185766933938,0.9523912501747223
0,0,0,0,1,1,1,0,0,1,0,0,0.10817292910648876,0.05293837624810517
0,0,0,0,0,1,1,0,1,1,0,1,0.6347721499698072,-0.505844995352577
0,1,0,0,1,1,1,0,1,0,0,0,-2.6008630762458758,2.124160415898917
0,0,0,0,1,1,1,0,1,0,0,0,-1.1100409383824457,-0.8470865014227124
1,0,1,0,0,0,1,0,1,1,0,1,1.3062165285067364,-1.6390637270956594
0,0,0,0,0,1,1,0,0,1,0,0,-1.8339812502994934,-1.5151131258274924
0,0,0,0,0,0,1,0,1,1,0,1,-0.30233521970526334,-1.733221083109733
0,0,0,0,0,0,0,0,0,1,0,0,-0.1549608443541507,-0.1421092015815016
0,0,0,0,1,1,1,0,0,1,0,0,-0.11716499637473847,-0.7524709011454948
0,0,0,1,1,1,1,0,1,1,0,0,-0.4507021683165709,0.5322988025257163
0,1,0,0,0,1,1,0,1,1,0,0,0.15343728985281052,0.03443862115064404
0,1,0,1,1,1,1,0,1,1,0,0,1.1695074020691865,-0.3560767970053957
0,0,1,0,0,1,0,0,1,1,0,1,-1.1790875096158897,-1.7786435262081621
0,0,0,0,0,0,1,0,1,1,0,1,1.8525089289595276,0.06506150030994151
1,0,0,0,1,1,0,0,0,1,0,1,-1.39082553639392,-1.4577582845100931
0,0,1,1,0,1,1,0,0,1,0,1,0.9692944409575597,0.43086863894705546
0,0,0,1,0,1,1,0,0,0,0,0,-0.4983418325323588,-1.0549652669087033
0,0,0,0,0,1,0,0,1,1,0,0,-1.937087380727006,0.3795520149067441
0,0,0,0,0,1,1,0,1,0,0,1,0.7460164121145044,-2.202868101532553
0,0,0,0,0,0,1,0,1,1,0,1,-0.7734878366389049,-1.1935119382207915
0,0,0,0,0,1,1,0,0,1,0,1,1.0363034127990733,-1.8214244478625832
0,0,1,0,0,1,1,0,1,1,0,0,-0.4343256023127742,0.5721491228917417
0,0,0,0,0,1,0,0,0,1,0,1,0.09554157296698333,-0.8994106484750566
0,0,0,0,0,1,1,0,1,0,0,1,0.6426901419453025,-1.0318917682536455
0,1,1,0,0,1,1,0,0,1,0,1,-1.872511533997841,0.3126062945873049
0,0,0,0,0,0,0,0,1,1,0,1,-0.853870774984777,0.9323738894202669
0,0,0,0,0,1,1,0,1,1,0,1,0.527623486198424,-0.0901727280556011
0,1,0,0,0,0,1,0,1,0,0,1,0.7918953202085501,0.014682624064826571
0,0,0,0,0,1,1,0,1,1,0,1,-0.8645425582568274,0.07080940870614358
0,1,0,0,0,1,1,0,0,0,0,0,1.8723434630407902,-0.030536021561270443
0,1,1,0,0,1,1,0,1,1,0,0,1.5443463265666306,-0.44382521712295836
0,0,0,1,1,1,1,0,1,1,0,1,0.37967146153786324,-1.198334014445444
0,1,0,0,1,0,1,0,0,1,0,0,-1.2136240137414689,0.047925630198881485
0,0,0,1,1,0,1,0,0,1,0,1,-1.4224369798679446,-1.13179231427693
0,0,0,0,0,0,0,0,0,1,0,0,0.24048675818381113,0.3487430294115134
0,0,0,0,1,1,1,0,0,1,0,0,0.2033410352743699,-0.6809389755070602
0,0,0,1,1,1,0,0,0,1,0,0,0.6697164111484257,-1.1493678277931842
0,0,0,0,0,0,1,0,1,1,0,1,-0.019306499749688105,0.7785450271801454
0,1,1,0,1,0,1,0,1,1,0,0,-0.5202685987234783,-0.6518295076399687
0,0,0,0,0,0,0,0,1,1,0,1,0.4725707980902892,0.9786303661248198
0,0,0,0,0,0,1,0,1,1,0,1,-1.4945860950160386,0.14122451726223983
0,0,0,0,0,0,1,0,1,1,0,0,-0.5743799239346333,-1.0956693516104716
0,0,0,0,1,1,0,0,1,0,0,1,-1.127111850197468,-0.16061801481605592
0,0,0,0,0,1,1,0,1,1,0,0,1.338079987782022,-1.0038689277403805
0,0,0,0,0,1,1,0,0,1,0,0,2.605672484826922,0.44385581226313625
0,0,1,0,0,0,1,0,1,1,0,1,1.5935591751322684,0.8030560962728163
0,0,0,0,1,1,0,0,0,1,0,0,-0.6012107434906308,-1.0986358124886881
0,0,0,1,0,1,1,0,1,1,0,1,0.4894709362043331,-0.45094366568821725
0,0,1,1,0,1,1,0,0,1,0,0,-0.7781275073201437,-0.5351989477441149
0,0,0,0,1,1,1,0,0,1,0,1,-1.3918933988449713,1.61636411973952
0,0,0,1,1,1,1,0,1,1,0,0,0.33694377489928795,1.579686358392026
0,0,1,0,0,0,0,0,1,0,0,0,0.6043319916487929,-1.3360118436907984
0,0,0,0,1,1,1,0,0,1,0,1,0.3206406312685317,-0.7767248271606256
0,0,0,0,1,0,1,0,1,1,0,0,0.3444731350107798,-2.358568146994877
0,0,0,0,0,1,1,0,1,1,0,1,1.6828206031753687,0.2855334506155232
0,0,0,1,1,1,1,0,1,1,0,0,1.9723664095912754,-1.4900784037395112
0,0,0,0,1,1,1,0,0,1,0,1,-0.5846490663011731,2.057247360432493
0,0,0,0,0,1,1,0,1,0,0,1,-0.018284208364365517,-0.24416378070789344
0,0,0,0,1,1,0,0,1,0,0,1,-0.22523293604376274,0.8150592546101558
0,0,0,1,1,0,0,0,0,1,0,0,-0.3172461085648333,0.6108842414764044
1,1,1,1,0,1,1,0,0,0,0,1,1.3521164900737181,-1.1777465811741592
0,0,0,0,1,1,0,0,0,1,0,0,0.5925056718571192,1.6390242834560513
0,0,0,0,1,1,0,0,1,1,0,0,-0.07311772300805582,0.5200180671393987
0,0,0,0,0,1,1,0,0,1,0,0,0.061652171350333726,0.1922921463247286
0,1,1,0,0,0,1,0,1,1,0,0,0.44531902165718007,0.8051252626747601
0,0,0,0,0,1,1,0,1,1,0,0,1.0169962901185219,0.0651425998197878
0,0,1,0,0,1,1,0,1,1,0,1,-0.325569542758883,0.4061416264696138
0,0,0,0,0,0,1,0,0,1,0,1,-2.001858765379051,0.988145596156048
0,0,0,0,0,0,0,0,1,1,0,0,-0.7218114681419346,-0.6780589445034542
0,0,0,0,0,0,0,0,1,1,0,0,-0.6593775915158379,-0.05664903710059967
0,0,0,0,1,0,0,0,0,1,0,0,1.1253880623389645,0.42447185331752096
0,0,0,0,0,1,1,0,0,1,0,0,-0.5418422662669475,1.0282794019089716
0,0,0,0,1,1,1,0,1,1,0,1,0.19125002739012215,1.3091774539297425
0,0,0,1,1,1,1,0,0,1,0,1,-1.1253564680218988,-0.7912847028249336
0,0,0,0,0,1,1,0,1,1,0,0,-1.6048241843308297,0.5085340762017337
0,0,0,0,1,1,0,0,1,1,0,0,-0.6326948144322099,-1.3045715773949502
0,1,1,0,0,1,1,0,0,1,0,0,-0.569460665954639,0.31326507887186417
0,0,0,0,0,1,1,0,0,1,0,1,0.9209327823840112,0.12136914458467449
0,0,0,1,0,0,1,0,0,0,0,0,0.16314023474213127,-1.1412746363275121
0,0,0,0,0,1,1,0,1,0,0,0,0.06008577786349678,1.3749152392407493
0,1,0,0,1,1,0,0,0,0,0,0,-1.4235044759394468,-0.19631371031010425
0,0,0,1,0,1,1,0,1,1,0,1,0.5783447485492151,-1.5611899341200757
0,0,0,0,1,0,1,0,0,1,0,0,1.3739079439148592,1.9275132255611742
0,0,1,0,1,0,0,0,1,1,0,0,0.044013362098859796,1.5264118979419778
0,0,0,0,1,0,1,0,0,1,0,1,0.8286777569541358,0.9699644692734403
0,0,0,0,1,0,1,0,0,1,0,1,1.5249360595939008,1.1509781124339997
1,1,0,0,1,1,1,0,1,1,0,1,-0.31534091385063473,0.6719227705900407
1,1,0,0,0,1,1,0,1,1,0,1,0.6431074803064047,0.8108179350617984
0,1,0,0,0,0,1,0,1,1,0,1,-0.6130964234045507,-0.0652178942234719
0,0,0,0,0,0,1,0,1,1,0,0,-0.7719039925774206,0.9189294765148581
1,0,0,0,0,1,1,0,0,0,0,0,-0.2953494583857498,0.07724861109644847
0,1,1,0,1,1,1,0,1,1,0,0,0.8259996319616931,1.444950749941671
0,0,0,1,0,1,0,0,0,1,0,0,-0.9747846237379414,-0.21220565295895852
0,1,0,1,0,1,1,0,1,1,0,1,0.5990849878673536,-1.8044847625880511
0,0,0,0,0,0,0,0,1,0,0,0,-2.146286832383415,-0.721677060943225
0,1,0,1,0,1,1,0,1,0,0,1,1.012334760561816,-0.6161480023384003
0,0,0,0,0,1,1,0,1,1,0,1,-0.9858447885322162,1.100840906755692
0,0,0,0,0,1,0,0,1,0,0,1,-1.200885364923267,0.908176357037581
0,1,0,0,0,1,0,0,0,0,0,0,0.14333930231587813,0.3160141546151008
0,0,0,0,1,1,1,0,1,1,0,0,0.6210916266166419,0.47824653712471016
0,0,0,0,1,1,1,0,1,1,0,1,-1.3925805725688876,-0.18846247777223177
0,0,0,0,1,0,1,0,0,0,0,0,0.20633985928240273,-0.38749823964957086
0,1,0,0,0,1,1,0,1,1,0,0,-1.6963215301411518,0.33852313977881876
0,0,0,0,1,1,0,0,1,1,0,1,0.65670569661999,-3.44016233719453
0,0,0,0,0,1,1,0,1,1,0,1,0.11294664952000756,-1.0737707013461937
0,0,0,1,0,1,1,0,1,1,0,1,-0.7919438593906747,0.20625881977195232
0,0,0,0,1,1,1,0,0,1,0,0,0.842241542108432,0.729037980436847
0,0,0,0,0,0,1,0,1,1,0,0,-1.29105309191045,0.4457932901085188
0,1,0,0,0,0,1,0,1,1,0,1,-1.045217455023167,-0.5610910711652464
0,0,0,0,1,1,1,0,1,1,0,0,0.10052548998567687,-1.6345882854226168
0,0,0,0,1,1,1,0,0,1,0,0,0.523857501891269,0.060515409460546274
0,0,0,0,0,1,1,0,0,0,0,0,-0.8341356369196381,-1.2426490647417743
0,0,0,0,0,1,1,0,0,0,0,1,-1.1294460969375868,-0.5731374952801243
0,0,0,0,1,0,1,0,0,0,0,1,0.7562966463785015,-0.620530777172208
0,0,0,0,1,1,1,0,0,0,0,1,-1.1806466835352332,0.7813540261626528
0,0,0,0,0,1,1,0,1,1,0,1,0.5401431468258229,0.580178833406258
0,0,0,0,0,1,1,0,0,1,0,0,-1.2247687202487116,1.1703360922592287
0,0,0,0,0,1,1,0,1,1,0,0,-0.33211290659918796,-0.11299227910241097
0,1,0,0,1,0,1,0,0,0,0,0,0.12285515149991467,-0.3299153966745358
1,0,0,0,1,0,1,0,1,1,0,0,0.5096848067215214,0.0919393400543883
0,1,0,0,0,0,1,0,1,1,0,1,-0.0004007980078132595,0.019510001830654062
0,0,1,0,0,1,1,0,1,1,0,1,-0.37376116197037135,0.9709321355302276
0,0,1,0,0,1,1,0,1,1,0,0,-0.5137095302455793,2.5154803263205623
0,0,0,0,1,1,1,0,1,0,0,1,-1.4011885835254454,-0.9418507558737877
0,0,0,0,0,1,1,0,1,1,0,0,0.7964876076392556,0.047832749504579844
0,0,0,1,0,1,0,0,1,1,0,1,-0.4255697297694753,0.5660289621761146
0,0,0,0,1,1,1,0,0,1,0,1,-0.2576145374102657,0.7440908920528634
0,0,0,0,1,0,1,0,0,1,0,0,0.42721412601831393,0.8965797247861506
0,0,0,0,1,1,1,0,0,1,0,0,-0.5655777553092698,0.09580433304831332
0,0,0,0,0,1,1,0,1,1,0,1,1.641750318182264,1.3662345085807852
1,0,0,0,1,1,1,0,1,1,0,0,1.0136355146616636,-0.29715152387045196
1,0,0,0,0,1,1,0,0,1,0,0,0.29462458517066425,-0.22791295956494448
0,0,0,0,1,1,1,0,1,1,0,0,2.180930711086648,-0.7987628559156863
0,0,0,0,1,0,1,0,1,1,0,1,0.3487368837673398,1.4465255282123097
0,1,0,0,0,1,1,0,1,0,0,1,0.5285422994456077,-0.9100154252593377
0,0,0,0,1,1,1,0,1,0,0,0,-1.7926414764676593,0.07759156323976936
0,0,0,1,0,1,1,0,1,0,0,0,-0.09002940193763834,0.15019001767720438
0,0,0,0,0,1,0,0,1,1,0,1,-0.697414993603565,0.6869698831473744
0,0,0,0,1,1,1,0,0,0,0,1,-0.6916589646001686,-1.1089751535293966
0,0,0,0,1,0,1,0,0,0,0,0,0.5930204912027277,0.5992951679897759
0,0,0,1,0,1,1,0,0,1,0,1,1.1107765736912072,-0.12078320208155871
0,0,0,0,0,0,1,0,1,1,0,1,2.3631546186178616,0.2832105932495302
0,0,0,0,1,1,1,0,1,1,0,1,-0.4449773260699295,0.018310007973040564
0,0,0,0,1,1,1,0,0,0,0,1,-0.8802231847853198,-1.1949183539937018
0,1,0,1,0,0,0,0,0,1,0,1,-2.1228224890195797,1.7809448085408182
0,0,0,0,0,1,0,0,1,0,0,1,1.1644527281304413,0.6929242915080175
0,1,0,0,0,0,0,0,0,1,0,1,-1.3846344300452145,0.9707480146677263
0,0,0,1,0,1,1,0,0,1,0,1,-0.9630473475489432,-1.0417952479896095
0,0,0,0,1,1,0,0,0,1,0,0,-0.043266852447995004,-0.2443016039448002
0,0,0,0,0,1,1,0,1,1,0,0,0.5825810048590271,0.853760283339685
0,0,0,0,0,1,1,0,1,1,0,1,-1.587262140653634,-0.5908211412094533
